tweet_id_x,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_s,tweet_id_y,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,breed,confidence,favorites_count,retweet_count,tweet_id
888554962724278272,2017-07-22 00:23:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ralphus. He's powering up. Attempting maximum borkdrive. 13/10 inspirational af https://t.co/YnYAFCTTiK,"https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1",13,10,Ralphus,,6.662689108036444e+17,https://pbs.twimg.com/media/CT8QCd1WEAADXws.jpg,1.0,desktop_computer,0.086502,False,desk,0.0855474,False,bookcase,0.0794797,False,Unidentifiable,0.0,19402.0,3450.0,8.885549627242783e+17
888078434458587136,2017-07-20 16:49:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gerald. He was just told he didn't get the job he interviewed for. A h*ckin injustice. 12/10 didn't want the job anyway https://t.co/DK7iDPfuRX,"https://twitter.com/dog_rates/status/888078434458587136/photo/1,https://twitter.com/dog_rates/status/888078434458587136/photo/1",12,10,Gerald,,6.662874062246953e+17,https://pbs.twimg.com/media/CT8g3BpUEAAuFjg.jpg,1.0,Maltese_dog,0.8575309999999999,True,toy_poodle,0.0630638,True,miniature_poodle,0.0255806,True,Maltese_dog,0.8575309999999999,21291.0,3402.0,8.880784344585871e+17
887705289381826560,2017-07-19 16:06:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jeffrey. He has a monopoly on the pool noodles. Currently running a 'boop for two' midweek sale. 13/10 h*ckin strategic https://t.co/PhrUk20Q64,https://twitter.com/dog_rates/status/887705289381826560/photo/1,13,10,Jeffrey,,6.662939116321341e+17,https://pbs.twimg.com/media/CT8mx7KW4AEQu8N.jpg,1.0,three-toed_sloth,0.914671,False,otter,0.01525,False,great_grey_owl,0.0132072,False,Unidentifiable,0.0,29545.0,5250.0,8.877052893818266e+17
887517139158093824,2017-07-19 03:39:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I've yet to rate a Venezuelan Hover Wiener. This is such an honor. 14/10 paw-inspiring af (IG: roxy.thedoxy) https://t.co/20VrLAA8ba,https://twitter.com/dog_rates/status/887517139158093824/video/1,14,10,such,,6.663378823035249e+17,https://pbs.twimg.com/media/CT9OwFIWEAMuRje.jpg,1.0,ox,0.416669,False,Newfoundland,0.278407,True,groenendael,0.102643,True,Newfoundland,0.278407,45281.0,11383.0,8.875171391580938e+17
887473957103951883,2017-07-19 00:47:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Canela. She attempted some fancy porch pics. They were unsuccessful. 13/10 someone help her https://t.co/cLyzpcUcMX,"https://twitter.com/dog_rates/status/887473957103951883/photo/1,https://twitter.com/dog_rates/status/887473957103951883/photo/1",13,10,Canela,,6.663454175762104e+17,https://pbs.twimg.com/media/CT9Vn7PWoAA_ZCM.jpg,1.0,golden_retriever,0.8587440000000001,True,Chesapeake_Bay_retriever,0.0547868,True,Labrador_retriever,0.0142409,True,golden_retriever,0.8587440000000001,67530.0,17699.0,8.874739571039519e+17
887343217045368832,2017-07-18 16:08:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",You may not have known you needed to see this today. 13/10 please enjoy (IG: emmylouroo) https://t.co/WZqNqygEyV,https://twitter.com/dog_rates/status/887343217045368832/video/1,13,10,,,6.663532884561019e+17,https://pbs.twimg.com/media/CT9cx0tUEAAhNN_.jpg,1.0,malamute,0.33687399999999995,True,Siberian_husky,0.147655,True,Eskimo_dog,0.0934124,True,malamute,0.33687399999999995,32961.0,10151.0,8.873432170453688e+17
887101392804085760,2017-07-18 00:07:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This... is a Jubilant Antarctic House Bear. We only rate dogs. Please only send dogs. Thank you... 12/10 would suffocate in floof https://t.co/4Ad1jzJSdp,https://twitter.com/dog_rates/status/887101392804085760/photo/1,12,10,,,6.663627589092844e+17,https://pbs.twimg.com/media/CT9lXGsUcAAyUFt.jpg,1.0,guinea_pig,0.996496,False,skunk,0.00240245,False,hamster,0.0004608630000000001,False,Unidentifiable,0.0,29927.0,5808.0,8.871013928040858e+17
886983233522544640,2017-07-17 16:17:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maya. She's very shy. Rarely leaves her cup. 13/10 would find her an environment to thrive in https://t.co/I6oNy0CgiT,"https://twitter.com/dog_rates/status/886983233522544640/photo/1,https://twitter.com/dog_rates/status/886983233522544640/photo/1",13,10,Maya,,6.663737537445888e+17,https://pbs.twimg.com/media/CT9vZEYWUAAlZ05.jpg,1.0,soft-coated_wheaten_terrier,0.326467,True,Afghan_hound,0.25955100000000003,True,briard,0.206803,True,soft-coated_wheaten_terrier,0.326467,34391.0,7570.0,8.869832335225446e+17
886736880519319552,2017-07-16 23:58:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Mingus. He's a wonderful father to his smol pup. Confirmed 13/10, but he needs your help

https://t.co/bVi0Yr4Cff https://t.co/ISvKOSkd5b","https://www.gofundme.com/mingusneedsus,https://twitter.com/dog_rates/status/886736880519319552/photo/1,https://twitter.com/dog_rates/status/886736880519319552/photo/1",13,10,Mingus,,6.663962473732915e+17,https://pbs.twimg.com/media/CT-D2ZHWIAA3gK1.jpg,1.0,Chihuahua,0.978108,True,toy_terrier,0.00939697,True,papillon,0.00457681,True,Chihuahua,0.978108,11803.0,3194.0,8.867368805193196e+17
886680336477933568,2017-07-16 20:14:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Derek. He's late for a dog meeting. 13/10 pet...al to the metal https://t.co/BCoWue0abA,https://twitter.com/dog_rates/status/886680336477933568/photo/1,13,10,Derek,,6.664071268567654e+17,https://pbs.twimg.com/media/CT-NvwmW4AAugGZ.jpg,1.0,black-and-tan_coonhound,0.529139,True,bloodhound,0.24422,True,flat-coated_retriever,0.17381,True,black-and-tan_coonhound,0.529139,21955.0,4350.0,8.866803364779336e+17
886366144734445568,2017-07-15 23:25:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate. 12/10 deep breaths Roscoe https://t.co/RGE08MIJox,"https://twitter.com/dog_rates/status/886366144734445568/photo/1,https://twitter.com/dog_rates/status/886366144734445568/photo/1",12,10,Roscoe,pupper,6.664115075514819e+17,https://pbs.twimg.com/media/CT-RugiWIAELEaq.jpg,1.0,coho,0.40464,False,barracouta,0.271485,False,gar,0.189945,False,Unidentifiable,0.0,20751.0,3120.0,8.863661447344456e+17
886258384151887873,2017-07-15 16:17:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Waffles. His doggles are pupside down. Unsure how to fix. 13/10 someone assist Waffles https://t.co/xZDA9Qsq1O,https://twitter.com/dog_rates/status/886258384151887873/photo/1,13,10,Waffles,,6.664211583765627e+17,https://pbs.twimg.com/media/CT-aggCXAAIMfT3.jpg,1.0,Blenheim_spaniel,0.906777,True,cocker_spaniel,0.0903464,True,Shih-Tzu,0.00111687,True,Blenheim_spaniel,0.906777,3244.0,205.0,8.860534340754719e+17
885984800019947520,2017-07-14 22:10:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Viewer discretion advised. This is Jimbo. He will rip ur finger right h*ckin off. Other dog clearly an accessory. 12/10 pls pet with caution https://t.co/BuveP0uMF1,https://twitter.com/dog_rates/status/885984800019947520/photo/1,12,10,Jimbo,,6.664307244263588e+17,https://pbs.twimg.com/media/CT-jNYqW4AAPi2M.jpg,1.0,llama,0.505184,False,Irish_terrier,0.104109,True,dingo,0.0620712,False,Irish_terrier,0.104109,35199.0,6262.0,8.855289432054702e+17
885528943205470208,2017-07-13 15:58:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maisey. She fell asleep mid-excavation. Happens to the best of us. 13/10 would pat noggin approvingly https://t.co/tp1kQ8i9JF,https://twitter.com/dog_rates/status/885528943205470208/photo/1,13,10,Maisey,,6.664356523854234e+17,https://pbs.twimg.com/media/CT-nsTQWEAEkyDn.jpg,1.0,Chesapeake_Bay_retriever,0.18413,True,chain_saw,0.056775300000000015,False,power_drill,0.0367634,False,Chesapeake_Bay_retriever,0.18413,70258.0,18076.0,8.305833205850685e+17
885517367337512960,2017-07-13 15:19:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I have a new hero and his name is Howard. 14/10 https://t.co/gzLHboL7Sk,https://twitter.com/4bonds2carbon/status/885517367337512960,14,10,,,6.664372731399823e+17,https://pbs.twimg.com/media/CT-pKmRWIAAxUWj.jpg,1.0,Chihuahua,0.6718529999999999,True,beagle,0.12468,True,Saluki,0.044094199999999986,True,Chihuahua,0.6718529999999999,21455.0,4276.0,8.851676198836388e+17
885167619883638784,2017-07-12 16:03:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we have a corgi undercover as a malamute. Pawbably doing important investigative work. Zero control over tongue happenings. 13/10 https://t.co/44ItaMubBf,"https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1",13,10,,,6.664547143771832e+17,https://pbs.twimg.com/media/CT-5Bs-WUAA2JeC.jpg,1.0,dalmatian,0.278954,True,Labrador_retriever,0.237612,True,Great_Pyrenees,0.171106,True,dalmatian,0.278954,27327.0,5470.0,8.848767533904896e+17
884925521741709313,2017-07-12 00:01:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Earl. He found a hat. Nervous about what you think of it. 12/10 it's delightful, Earl https://t.co/MYJvdlNRVa",https://twitter.com/dog_rates/status/884925521741709313/photo/1,12,10,Earl,,6.666448231647191e+17,https://pbs.twimg.com/media/CUBl6IwVAAA9_zT.jpg,1.0,Ibizan_hound,0.0443334,True,Pembroke,0.0432093,True,West_Highland_white_terrier,0.0389056,True,Ibizan_hound,0.0443334,23789.0,4570.0,8.845628921456886e+17
884876753390489601,2017-07-11 20:47:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lola. It's her first time outside. Must test the earth and taste the atmosphere. 13/10 you're doing great Lola https://t.co/74TKAUsLkO,"https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1",13,10,Lola,,6.666494823150592e+17,https://pbs.twimg.com/media/CUBqKnLWwAA5OQB.jpg,1.0,Border_collie,0.447803,True,English_springer,0.170497,True,collie,0.139206,True,Border_collie,0.447803,26431.0,5518.0,8.844418053827174e+17
884562892145688576,2017-07-11 00:00:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kevin. He's just so happy. 13/10 what is your secret Kevin https://t.co/1r4MFCbCX5,https://twitter.com/dog_rates/status/884562892145688576/photo/1,13,10,Kevin,,6.666914187071324e+17,https://pbs.twimg.com/media/CUCQTpEWEAA7EDz.jpg,1.0,German_shepherd,0.975401,True,beagle,0.00868727,True,bloodhound,0.00539404,True,German_shepherd,0.975401,219540.0,67736.0,8.839656507540398e+17
884441805382717440,2017-07-10 15:58:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I present to you, Pup in Hat. Pup in Hat is great for all occasions. Extremely versatile. Compact as h*ck. 14/10 (IG: itselizabethgales) https://t.co/vvBOcC2VdC",https://twitter.com/dog_rates/status/884441805382717440/photo/1,14,10,,,6.667011682283315e+17,https://pbs.twimg.com/media/CUCZLHlUAAAeAig.jpg,1.0,Labrador_retriever,0.887707,True,Chihuahua,0.029307,True,French_bulldog,0.0207563,True,Labrador_retriever,0.887707,19928.0,2910.0,8.841626705843773e+17
883965650754039809,2017-07-10 03:08:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OMG HE DIDN'T MEAN TO HE WAS JUST TRYING A LITTLE BARKOUR HE'S SUPER SORRY 13/10 WOULD FORGIVE IMMEDIATE https://t.co/uF3pQ8Wubj,https://twitter.com/kaijohnson_19/status/883965650754039809,13,10,,,6.667393272930836e+17,https://pbs.twimg.com/media/CUC74aTWoAInZey.jpg,1.0,miniature_poodle,0.546933,True,cocker_spaniel,0.165255,True,toy_poodle,0.0959589,True,miniature_poodle,0.546933,21439.0,3364.0,8.838381229366313e+17
884162670584377345,2017-07-09 21:29:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Yogi. He doesn't have any important dog meetings today he just enjoys looking his best at all times. 12/10 for dangerously dapper doggo https://t.co/YSI00BzTBZ,https://twitter.com/dog_rates/status/884162670584377345/photo/1,12,10,Yogi,doggo,6.667769084876308e+17,https://pbs.twimg.com/media/CUDeDoWUYAAD-EM.jpg,1.0,seat_belt,0.375057,False,miniature_pinscher,0.167175,True,Chihuahua,0.0869506,True,miniature_pinscher,0.167175,44941.0,9675.0,8.834828469330043e+17
883838122936631299,2017-07-09 00:00:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Noah. He can't believe someone made this mess. Got the vacuum out for you though. Offered to help clean pup. 12/10 super good boy https://t.co/V85xujjDDY,https://twitter.com/dog_rates/status/883838122936631299/photo/1,12,10,Noah,,6.667817922554962e+17,https://pbs.twimg.com/media/CUDigRXXIAATI_H.jpg,1.0,Italian_greyhound,0.618316,True,Weimaraner,0.151363,True,vizsla,0.08598910000000001,True,Italian_greyhound,0.618316,22205.0,3610.0,8.833606908992184e+17
883482846933004288,2017-07-08 00:28:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Bella. She hopes her smile made you smile. If not, she is also offering you her favorite monkey. 13.5/10 https://t.co/qjrljjt948","https://twitter.com/dog_rates/status/883482846933004288/photo/1,https://twitter.com/dog_rates/status/883482846933004288/photo/1",5,10,Bella,,6.667860682058711e+17,https://pbs.twimg.com/media/CUDmZIkWcAAIPPe.jpg,1.0,snail,0.999888,False,slug,5.51417e-05,False,acorn,2.6258e-05,False,Unidentifiable,0.0,36368.0,6493.0,8.831178360460861e+17
883360690899218434,2017-07-07 16:22:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Grizzwald. He may be the floofiest floofer I ever did see. Lost eyes saving a schoolbus from a volcano erpuption. 13/10 heroic as h*ck https://t.co/rf661IFEYP,https://twitter.com/dog_rates/status/883360690899218434/photo/1,13,10,Grizzwald,floofer,6.668043649887805e+17,https://pbs.twimg.com/media/CUD3A7YWoAA82N0.jpg,1.0,English_setter,0.32879200000000003,True,Brittany_spaniel,0.283545,True,Ibizan_hound,0.0574615,True,English_setter,0.32879200000000003,23456.0,3826.0,8.829920803642204e+17
883117836046086144,2017-07-07 00:17:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Please only send dogs. We don't rate mechanics, no matter how h*ckin good. Thank you... 13/10 would sneak a pat https://t.co/Se5fZ9wp5E","https://twitter.com/dog_rates/status/883117836046086144/photo/1,https://twitter.com/dog_rates/status/883117836046086144/photo/1",13,10,,,6.668178363340964e+17,https://pbs.twimg.com/media/CUEDSMEWEAAuXVZ.jpg,1.0,miniature_schnauzer,0.496953,True,standard_schnauzer,0.28527600000000003,True,giant_schnauzer,0.07376369999999999,True,miniature_schnauzer,0.496953,27695.0,4784.0,8.827626945117348e+17
